Given Name,Amount,Position
"DEANE","14","=90"
"FRANK","14","=90"
"HAROLD","14","=90"
"BERNARD","13","=93"
"GRANT","13","=93"
"MARTIN","13","=93"
"ASHLEY","12","=96"
"BARRIE","12","=96"
"CLIVE","12","=96"
"ALEXANDER","11","=99"
"BRONTE","11","=99"
"DARRELL","11","=99"
"KELVIN","11","=99"
"TERRENCE","11","=99"
"CLIFFORD","10","=104"
"CRAIG","10","=104"
"GILBERT","10","=104"
"GLENN","10","=104"
"JEFFERY","10","=104"
"LAURENCE","10","=104"
"DALE","9","=110"
"HOWARD","9","=110"
"HUGH","9","=110"
"JOSEPH","9","=110"
"KERRY","9","=110"
"KINGSLEY","9","=110"
"LANCE","9","=110"
"LYNDON","9","=110"
"LYNTON","9","=110"
"ALFRED","8","=119"
"ANTONY","8","=119"
"GAVIN","8","=119"
"LEE","8","=119"
"NICHOLAS","8","=119"
"RODERICK","8","=119"
"VICTOR","8","=119"
"ALBERT","7","=126"
"BRYAN","7","=126"
"BYRON","7","=126"
"DANIEL","7","=126"
"DEREK","7","=126"
"LEWIS","7","=126"
"LYALL","7","=126"
"NIGEL","7","=126"
"ROY","7","=126"
"BRENDAN","6","=135"
"ERNEST","6","=135"
"JACK","6","=135"
"OWEN","6","=135"
"STEWART","6","=135"
"STUART","6","=135"
"SYDNEY","6","=135"
"VERNON","6","=135"
"BEVAN","5","=143"
"CLYDE","5","=143"
"EDWIN","5","=143"
"HAYDN","5","=143"
"HENRY","5","=143"
"JONATHAN","5","=143"
"LEIGH","5","=143"
"LEIGHTON","5","=143"
"LLOYD","5","=143"
"LYLE","5","=143"
"MAX","5","=143"
"VINCENT","5","=143"
"WALTER","5","=143"
"BRENDON","4","=156"
"CAMERON","4","=156"
"CLIFTON","4","=156"
"DAVID","4","=156"
"ERROL","4","=156"
"GRANTLEY","4","=156"
"GREGOR","4","=156"
"HARRY","4","=156"
"KENT","4","=156"
"LEO","4","=156"
"MELVIN","4","=156"
"NELSON","4","=156"
"ROWLAND","4","=156"
"SAMUEL","4","=156"
"SIDNEY","4","=156"
"STEVEN","4","=156"
"TERRANCE","4","=156"
"ASHLEIGH","3","=173"
"AUSTIN","3","=173"
"CHRISTINE","3","=173"
"DON","3","=173"
"DUDLEY","3","=173"
"EDGAR","3","=173"
"GEOFFERY","3","=173"
"GUISEPPE","3","=173"
"JOHN","3","=173"
"JON","3","=173"
"LESTER","3","=173"
"MILTON","3","=173"
"MOSTYN","3","=173"
"PERRY","3","=173"
"PETER","3","=173"
"QUENTIN","3","=173"
"RALPH","3","=173"
"RAY","3","=173"
"RODGER","3","=173"
"SIMON","3","=173"
"TONY","3","=173"
"TRAVIS","3","=173"
"VIVIAN","3","=173"
"ALEC","2","=196"
"ALWYN","2","=196"
"ANTONIO","2","=196"
"ARCHIBALD","2","=196"
"ARNOLD","2","=196"
"BRADLEY","2","=196"
"BRETT","2","=196"
"BROOKE","2","=196"
"BRYON","2","=196"
"CARL","2","=196"
"CHRISTOPHER","2","=196"
"CLAUDE","2","=196"
"CON","2","=196"
"CYRIL","2","=196"
"DAMIAN","2","=196"
"DAMIEN","2","=196"
"DANNY","2","=196"
"DARRAL","2","=196"
"DARREL","2","=196"
"DARYLE","2","=196"
"DENE","2","=196"
"EDMUND","2","=196"
"ELLIOT","2","=196"
"ELWYN","2","=196"
"ERWIN","2","=196"
"EVAN","2","=196"
"GARFIELD","2","=196"
"GEOFFREY","2","=196"
"GLYNN","2","=196"
"HARROLD","2","=196"
"HARVEY","2","=196"
"HAYDEN","2","=196"
"IAIN","2","=196"
"KEVEN","2","=196"
"LANCELOT","2","=196"
"LARRY","2","=196"
"LEITH","2","=196"
"LINCOLN","2","=196"
"LIONEL","2","=196"
"LOUIS","2","=196"
"MALCOM","2","=196"
"MELVYN","2","=196"
"MICHAEL","2","=196"
"PAULL","2","=196"
"RAMON","2","=196"
"RANDALL","2","=196"
"ROBERT","2","=196"
"ROBYN","2","=196"
"ROLAND","2","=196"
"RORY","2","=196"
"SPENCER","2","=196"
"TERANCE","2","=196"
"VERDUN","2","=196"
"WARWICK","2","=196"
"WESLEY","2","=196"
"WILFRED","2","=196"
"ADDIS","1","=252"
"ALANO","1","=252"
"ALASTAIR","1","=252"
"ALFREDDO","1","=252"
"ALLENBY","1","=252"
"ALVILDA","1","=252"
"ALVIN","1","=252"
"ALWIN","1","=252"
"ANDRE","1","=252"
"ANGUS","1","=252"
"ANNE-MARIE","1","=252"
"ANTHONEY","1","=252"
"ASHTON","1","=252"
"AUBREY","1","=252"
"BABINGTON","1","=252"
"BARBARA","1","=252"
"BARRIE","1","=252"
"BARRINGTON","1","=252"
"BAZEL","1","=252"
"BENJAMIN","1","=252"
"BENNETT","1","=252"
"BEVIS","1","=252"
"BILL","1","=252"
"BLAIR","1","=252"
"BRADFORD","1","=252"
"BRENDEN","1","=252"
"BRENTYN","1","=252"
"BRETTON","1","=252"
"BRIAN","1","=252"
"BROOKER","1","=252"
"BROUGHAM","1","=252"
"BRYCE","1","=252"
"CAMPBELL","1","=252"
"CAROLE","1","=252"
"CHARLTON","1","=252"
"CHESTER","1","=252"
"CHRIS","1","=252"
"CHRISTIAN","1","=252"
"CICCATTONI","1","=252"
"CLARENCE","1","=252"
"CLEON","1","=252"
"CLEVE","1","=252"
"CLYNTON","1","=252"
"COLLIN","1","=252"
"COLWYN","1","=252"
"CONSTANTINE","1","=252"
"CONSTANTINOS","1","=252"
"CORNELIUS","1","=252"
"DALLAS","1","=252"
"DAN","1","=252"
"DANE","1","=252"
"DANTE","1","=252"
"DARIAN","1","=252"
"DAROLD","1","=252"
"DARREN","1","=252"
"DARRIAN","1","=252"
"DARRIL","1","=252"
"DARRYLE","1","=252"
"DARYLL","1","=252"
"DEVERON","1","=252"
"DEWAR","1","=252"
"DIGBY","1","=252"
"DIMITRIOS","1","=252"
"DOMENICO","1","=252"
"DOMINIC","1","=252"
"DONAL","1","=252"
"DONNELL","1","=252"
"DONOVAN","1","=252"
"DUGALD","1","=252"
"DUGUILD","1","=252"
"DUNCAN","1","=252"
"EAN","1","=252"
"EARL","1","=252"
"EDDY","1","=252"
"EDSEL","1","=252"
"EGILS","1","=252"
"ELDEN","1","=252"
"ELDON","1","=252"
"ELEFTHERIOS","1","=252"
"ELIZABETH","1","=252"
"ELLIOTT","1","=252"
"ELMORE","1","=252"
"EROL","1","=252"
"EUGENIO","1","=252"
"EWAN","1","=252"
"EWEN","1","=252"
"FELICE","1","=252"
"FERGUS","1","=252"
"FRANKLIN","1","=252"
"FRASER","1","=252"
"FRED","1","=252"
"FREDRICK","1","=252"
"GARETH","1","=252"
"GARIE","1","=252"
"GARTH","1","=252"
"GEFFERY","1","=252"
"GEOFFRY","1","=252"
"GEOFREY","1","=252"
"GEORGEO","1","=252"
"GERARD","1","=252"
"GIANINNI","1","=252"
"GILES","1","=252"
"GILL","1","=252"
"GIOVANNI","1","=252"
"GLENTON","1","=252"
"GLYNDON","1","=252"
"GODFREY","1","=252"
"GRAEDON","1","=252"
"GRAHAM","1","=252"
"GRAHAME","1","=252"
"GRAHEM","1","=252"
"GRANTLY","1","=252"
"GRANVILLE","1","=252"
"GRAYDEN","1","=252"
"GUY","1","=252"
"GWEN","1","=252"
"HAAGAN","1","=252"
"HAEDYN","1","=252"
"HAMLEY","1","=252"
"HANS-PETER","1","=252"
"HARLAND","1","=252"
"HARLEY","1","=252"
"HAYDON","1","=252"
"HAYWARD","1","=252"
"HEATH","1","=252"
"HEATHER","1","=252"
"HEDLEY","1","=252"
"HELEN","1","=252"
"HERBERT","1","=252"
"HULBERT","1","=252"
"IAAN","1","=252"
"ILARIO","1","=252"
"IOANNIS","1","=252"
"IRVINE","1","=252"
"IVON","1","=252"
"JASPER","1","=252"
"JEANETTE","1","=252"
"JEFF","1","=252"
"JEFFEREY","1","=252"
"JEFFRIE","1","=252"
"JEFFRY","1","=252"
"JEMMIE","1","=252"
"JERZY","1","=252"
"JIM","1","=252"
"JIMI","1","=252"
"JIMMY","1","=252"
"JOHANNES","1","=252"
"JUDITH","1","=252"
"KAARLA","1","=252"
"KEIRAN","1","=252"
"KELVYN","1","=252"
"KEN","1","=252"
"KERRAN","1","=252"
"KERRI","1","=252"
"KERRIN","1","=252"
"KEVENNE","1","=252"
"KEVYN","1","=252"
"KIM","1","=252"
"KINTON","1","=252"
"KIP","1","=252"
"KYLE","1","=252"
"KYMBALL","1","=252"
"LAURANCE","1","=252"
"LAURICE","1","=252"
"LAURIE","1","=252"
"LAWRANCE","1","=252"
"LENARD","1","=252"
"LENORD","1","=252"
"LENTON","1","=252"
"LEONNIE","1","=252"
"LESZEK","1","=252"
"LEWIN","1","=252"
"LEX","1","=252"
"LISLE","1","=252"
"LLEWELLYN","1","=252"
"LORI","1","=252"
"LORIN","1","=252"
"LUCAS","1","=252"
"LYELL","1","=252"
"LYN","1","=252"
"LYNDEN","1","=252"
"LYNLEY","1","=252"
"LYNNE","1","=252"
"MALVERN","1","=252"
"MANUEL","1","=252"
"MARC","1","=252"
"MARCUS","1","=252"
"MARILYN","1","=252"
"MARIO","1","=252"
"MARSHALL","1","=252"
"MARTYN","1","=252"
"MARY","1","=252"
"MATTHEW","1","=252"
"MAURO","1","=252"
"MELTON","1","=252"
"MELVILLE","1","=252"
"MERRICK","1","=252"
"MERVIN","1","=252"
"MICHAELJOHN","1","=252"
"MICHEAL","1","=252"
"MICHEL","1","=252"
"MILES","1","=252"
"MINNIE","1","=252"
"MOSHOS","1","=252"
"MURRAY","1","=252"
"NEON","1","=252"
"NICK","1","=252"
"NORBERT","1","=252"
"NORRIS","1","=252"
"PASQUALE","1","=252"
"PASQUALIE","1","=252"
"PATRICIA","1","=252"
"PATRICK","1","=252"
"PERCIVAL","1","=252"
"PHILLIPOS","1","=252"
"PIETER","1","=252"
"PRESTON","1","=252"
"PRYNCE","1","=252"
"RA","1","=252"
"RANDELL","1","=252"
"RANDOLPH","1","=252"
"RAOUL","1","=252"
"RAPHAEL","1","=252"
"RAYDON","1","=252"
"RAYMON","1","=252"
"REGINAL","1","=252"
"RENAL","1","=252"
"RENNIE","1","=252"
"REUBEN","1","=252"
"RHYCE","1","=252"
"RHYS","1","=252"
"RICHMOND","1","=252"
"ROBB","1","=252"
"ROLFE","1","=252"
"ROLTON","1","=252"
"ROMAN","1","=252"
"RONALD","1","=252"
"RONWYN","1","=252"
"ROSEMARIE","1","=252"
"ROSEMARY","1","=252"
"ROSSTYN","1","=252"
"ROSTYN","1","=252"
"ROWAN","1","=252"
"ROYCE","1","=252"
"ROYDN","1","=252"
"ROYDON","1","=252"
"RUSS","1","=252"
"RUSSEL","1","=252"
"SAM","1","=252"
"SANDRA","1","=252"
"SCOTT","1","=252"
"SHANE","1","=252"
"STAFFORD","1","=252"
"STAMATIS","1","=252"
"STAVROS","1","=252"
"STEFAN","1","=252"
"STEPHAN","1","=252"
"STERLE","1","=252"
"STEWART","1","=252"
"SUSAN","1","=252"
"TERRENSE","1","=252"
"TERRY","1","=252"
"TOM","1","=252"
"TOMISLAW","1","=252"
"TOMMASO","1","=252"
"TRENT","1","=252"
"TRENTON","1","=252"
"TREVER","1","=252"
"TRICIA","1","=252"
"VALENTINO","1","=252"
"VERNARD","1","=252"
"VERNE","1","=252"
"WAIN","1","=252"
"WALLACE","1","=252"
"WALTER","1","=252"
"WARRICK","1","=252"
"WAYNE","1","=252"
"WLADESLAUS","1","=252"
"WLADISLAW","1","=252"
"WOLODYMYR","1","=252"
"WRAY","1","=252"
"YVONNE","1","=252"
"JOHN","565","1"
"ROBERT","538","2"
"PETER","508","3"
"DAVID","357","4"
"TREVOR","229","5"
"GRAHAM","221","6"
"IAN","210","7"
"BRIAN","203","8"
"MICHAEL","197","9"
"GEOFFREY","172","10"
"BARRY","170","11"
"RICHARD","164","12"
"WILLIAM","158","13"
"CHRISTOPHER","138","14"
"KEVIN","137","15"
"RONALD","132","16"
"DENNIS","128","17"
"RODNEY","119","18"
"KENNETH","117","=19"
"MALCOLM","117","=19"
"ANTHONY","116","21"
"WAYNE","112","22"
"RAYMOND","109","23"
"JEFFREY","97","24"
"PAUL","95","25"
"JAMES","92","26"
"COLIN","90","27"
"DONALD","80","=28"
"PHILIP","80","=28"
"ROGER","76","30"
"BRUCE","71","31"
"ALLAN","65","32"
"ALAN","64","33"
"BRENTON","61","=34"
"GREGORY","61","=34"
"NEVILLE","59","=36"
"TERENCE","59","=36"
"GARY","58","38"
"DARRYL","56","=39"
"LESLIE","56","=39"
"ANDREW","54","41"
"DOUGLAS","53","42"
"NEIL","46","=43"
"TERRY","46","=43"
"PHILLIP","45","45"
"ROBIN","43","46"
"DESMOND","42","=47"
"GRAEME","42","=47"
"STEPHEN","42","=47"
"DEAN","40","50"
"THOMAS","38","51"
"KEITH","35","52"
"NOEL","32","53"
"KYM","30","=54"
"MURRAY","30","=54"
"DENIS","29","=56"
"GARRY","29","=56"
"EDWARD","28","=58"
"MAXWELL","28","=58"
"DARYL","27","=60"
"LEONARD","27","=60"
"NORMAN","27","=60"
"ADRIAN","25","=63"
"ALLEN","25","=63"
"FREDERICK","25","=63"
"RUSSELL","25","=63"
"ROSS","24","67"
"ERIC","23","=68"
"LEON","23","=68"
"MARK","23","=68"
"UNNAMED","23","=68"
"WARREN","23","=68"
"CRAIG","22","=73"
"MERVYN","22","=73"
"KERRY","20","=75"
"LAURENCE","20","=75"
"GORDON","19","77"
"ARTHUR","18","=78"
"GLENN","18","=78"
"IVAN","18","=78"
"LAWRENCE","18","=78"
"GERALD","16","=82"
"GLEN","16","=82"
"REGINALD","16","=82"
"CHARLES","15","=85"
"DEANE","15","=85"
"GRANT","15","=85"
"TIMOTHY","15","=85"
"CLIVE","14","=89"
"ERNEST","14","=89"
"HAROLD","14","=89"
"LINDSAY","14","=89"
"MAURICE","14","=89"
"REX","14","=89"
"TERRENCE","14","=89"
"ALFRED","13","=96"
"FRANCIS","13","=96"
"GEORGE","13","=96"
"SYDNEY","13","=96"
"BERNARD","12","=100"
"FRANK","12","=100"
"JEFFERY","12","=100"
"LEIGH","12","=100"
"NICHOLAS","12","=100"
"RALPH","12","=100"
"CLIFFORD","11","=106"
"EDWIN","11","=106"
"GRANTLEY","11","=106"
"MARTIN","11","=106"
"PATRICK","11","=106"
"STANLEY","11","=106"
"ALEXANDER","10","=112"
"ASHLEY","10","=112"
"BARRIE","10","=112"
"BRYAN","10","=112"
"ERROL","10","=112"
"LEE","10","=112"
"STUART","10","=112"
"LYNTON","9","=119"
"ROY","9","=119"
"VICTOR","9","=119"
"CLARENCE","8","=122"
"DANIEL","8","=122"
"GAVIN","8","=122"
"HOWARD","8","=122"
"JOSEPH","8","=122"
"KINGSLEY","8","=122"
"MAX","8","=122"
"MILTON","8","=122"
"SIMON","8","=122"
"VERNON","8","=122"
"ALBERT","7","=132"
"BRONTE","7","=132"
"GARTH","7","=132"
"GEOFFERY","7","=132"
"KELVIN","7","=132"
"LEITH","7","=132"
"RODERICK","7","=132"
"ROLAND","7","=132"
"STEVEN","7","=132"
"VINCENT","7","=132"
"WARWICK","7","=132"
"BRENDAN","6","=143"
"DARRELL","6","=143"
"HUGH","6","=143"
"LEWIS","6","=143"
"LIONEL","6","=143"
"LYALL","6","=143"
"OWEN","6","=143"
"TERRANCE","6","=143"
"WALTER","6","=143"
"EVAN","5","=152"
"GILBERT","5","=152"
"JACK","5","=152"
"KENT","5","=152"
"LLOYD","5","=152"
"LYLE","5","=152"
"RANDALL","5","=152"
"STEWART","5","=152"
"WESLEY","5","=152"
"BRENTYN","4","=161"
"CYRIL","4","=161"
"DANNY","4","=161"
"DARREL","4","=161"
"DOMINIC","4","=161"
"DUDLEY","4","=161"
"GEOFFRY","4","=161"
"HARRY","4","=161"
"HAYDN","4","=161"
"LESTER","4","=161"
"LOUIS","4","=161"
"MELVILLE","4","=161"
"MICHEAL","4","=161"
"SHANE","4","=161"
"TONY","4","=161"
"WILFRED","4","=161"
"ARNOLD","3","=177"
"BEVAN","3","=177"
"BEVIN","3","=177"
"BRADLEY","3","=177"
"CAMERON","3","=177"
"CAREY","3","=177"
"CLIFTON","3","=177"
"CLYDE","3","=177"
"DALE","3","=177"
"DAMIEN","3","=177"
"DAVID","3","=177"
"DEREK","3","=177"
"EUGENE","3","=177"
"HARVEY","3","=177"
"HENRY","3","=177"
"JOHN","3","=177"
"LEO","3","=177"
"LYNDON","3","=177"
"MORRIS","3","=177"
"RODGER","3","=177"
"VINCENZO","3","=177"
"ALISTER","2","=198"
"ALVIN","2","=198"
"ANGAS","2","=198"
"ANGUS","2","=198"
"ARCHIE","2","=198"
"ASHLEIGH","2","=198"
"BENTLEY","2","=198"
"BERNHARD","2","=198"
"BEVEN","2","=198"
"BOBBY","2","=198"
"BOYD","2","=198"
"BRENDON","2","=198"
"BRICE","2","=198"
"BRYCE","2","=198"
"BYRON","2","=198"
"CARL","2","=198"
"CHRIS","2","=198"
"CHRISTIAN","2","=198"
"CLEMENT","2","=198"
"CLINTON","2","=198"
"COLLEEN","2","=198"
"CONSTANTINE","2","=198"
"CREAGH","2","=198"
"DARYLE","2","=198"
"DARYLL","2","=198"
"DENE","2","=198"
"DION","2","=198"
"DON","2","=198"
"DUNCAN","2","=198"
"EDGAR","2","=198"
"EDMUND","2","=198"
"EWEN","2","=198"
"FRANKLIN","2","=198"
"GIUSEPPE","2","=198"
"GLYNN","2","=198"
"GODFREY","2","=198"
"GUISEPPE","2","=198"
"HEDLEY","2","=198"
"HENRYK","2","=198"
"HERBERT","2","=198"
"JIM","2","=198"
"JON","2","=198"
"JONATHAN","2","=198"
"JONATHON","2","=198"
"JUSTIN","2","=198"
"KEN","2","=198"
"KENTON","2","=198"
"KERRIN","2","=198"
"KIERAN","2","=198"
"KIM","2","=198"
"LANCE","2","=198"
"LARRY","2","=198"
"LAURIE","2","=198"
"LENARD","2","=198"
"LUIGI","2","=198"
"MARCUS","2","=198"
"MATTHEW","2","=198"
"MAXIM","2","=198"
"MICHELE","2","=198"
"MONTAGUE","2","=198"
"MOSTYN","2","=198"
"NEAL","2","=198"
"NICOLAS","2","=198"
"NIEL","2","=198"
"PERCY","2","=198"
"RAE","2","=198"
"RHETT","2","=198"
"ROBYN","2","=198"
"ROMAN","2","=198"
"ROWLAND","2","=198"
"RUSSEL","2","=198"
"SIDNEY","2","=198"
"SPENCER","2","=198"
"STAFFORD","2","=198"
"TERANCE","2","=198"
"TERRY","2","=198"
"VAUGHAN","2","=198"
"VAUGHN","2","=198"
"VIVIAN","2","=198"
"ABEL","1","=277"
"ACLAND","1","=277"
"ADAIR","1","=277"
"AGOSTINO","1","=277"
"ALEN","1","=277"
"ALFONS","1","=277"
"ALICK","1","=277"
"ALWIN","1","=277"
"ALWYN","1","=277"
"ANTON","1","=277"
"ANTONIE","1","=277"
"ANTONIO","1","=277"
"ANTONY","1","=277"
"APOSTILITIS","1","=277"
"ARCHIN","1","=277"
"ARRAND","1","=277"
"AUBREY","1","=277"
"BAIRD","1","=277"
"BARY","1","=277"
"BAVINGTON","1","=277"
"BENNETT","1","=277"
"BERTRAM","1","=277"
"BETTY","1","=277"
"BILL","1","=277"
"BLAINE","1","=277"
"BRAMWELL","1","=277"
"BRENDEN","1","=277"
"BRENTAN","1","=277"
"BRENTLEY","1","=277"
"BRETTON","1","=277"
"BRUNO","1","=277"
"BRYANT","1","=277"
"BRYSON","1","=277"
"BURT","1","=277"
"CAMPBELL","1","=277"
"CHESTER","1","=277"
"CHRISTINE","1","=277"
"CHRISTODOULOS","1","=277"
"CLARK","1","=277"
"CLAUDE","1","=277"
"CLAYTON","1","=277"
"CLYVE","1","=277"
"COLLIN","1","=277"
"CON","1","=277"
"CONRAD","1","=277"
"CREIGHTON","1","=277"
"CRESWELL","1","=277"
"CRISTOPHER","1","=277"
"CROFTON","1","=277"
"DALLAS","1","=277"
"DARAL","1","=277"
"DARRAYLE","1","=277"
"DARROLL","1","=277"
"DARRYL","1","=277"
"DARRYLL","1","=277"
"DAVEY","1","=277"
"DAVIS","1","=277"
"DAVOREN","1","=277"
"DAWSON","1","=277"
"DEAN","1","=277"
"DEIDRE","1","=277"
"DENNIS","1","=277"
"DENNISE","1","=277"
"DENYS","1","=277"
"DERRAL","1","=277"
"DERRICK","1","=277"
"DEVON","1","=277"
"DIANNE","1","=277"
"DIGBY","1","=277"
"DIMITRIOS","1","=277"
"DONAL","1","=277"
"DONN","1","=277"
"DOUGLASS","1","=277"
"DRIAN","1","=277"
"EILEENE","1","=277"
"ELAINE","1","=277"
"ELARIO","1","=277"
"ELDON","1","=277"
"ELISABETH","1","=277"
"ELLICE","1","=277"
"ELLIOT","1","=277"
"ELLIOTTI","1","=277"
"ELLIS","1","=277"
"ELWIN","1","=277"
"EMILIANUS","1","=277"
"EVANGELO","1","=277"
"FELICE","1","=277"
"FERGUS","1","=277"
"FILIPPOS","1","=277"
"FOREST","1","=277"
"FRANCESCO","1","=277"
"GARNET","1","=277"
"GARRIE","1","=277"
"GAVEN","1","=277"
"GAVIN","1","=277"
"GAYTON","1","=277"
"GENNARO","1","=277"
"GEOFREY","1","=277"
"GEORG","1","=277"
"GERARD","1","=277"
"GILROY","1","=277"
"GIOVANNI","1","=277"
"GLENNEN","1","=277"
"GODREY","1","=277"
"GRANTON","1","=277"
"GREGER","1","=277"
"GREGORIOS","1","=277"
"HAL","1","=277"
"HANS","1","=277"
"HARROLD","1","=277"
"HARVIE","1","=277"
"HEADLEY","1","=277"
"HECTOR","1","=277"
"HEINRICH","1","=277"
"HERWIG","1","=277"
"HEW","1","=277"
"HORACE","1","=277"
"HURTLE","1","=277"
"IAN","1","=277"
"IMANTS","1","=277"
"IRVIN","1","=277"
"IRVINE","1","=277"
"IRWIN","1","=277"
"IVOR","1","=277"
"JACQUELINE","1","=277"
"JAN","1","=277"
"JANIS","1","=277"
"JANSEN","1","=277"
"JASON","1","=277"
"JEFFEREY","1","=277"
"JEFFICE","1","=277"
"JEFFRY","1","=277"
"JEREMY","1","=277"
"JERZY","1","=277"
"JEVAN","1","=277"
"JOCK","1","=277"
"JONATHON","1","=277"
"JULIAN","1","=277"
"JULIE","1","=277"
"KELWYN","1","=277"
"KENETH","1","=277"
"KENWYN","1","=277"
"KERRI","1","=277"
"KEVAN","1","=277"
"KEVEN","1","=277"
"KILMOT","1","=277"
"KLAUS","1","=277"
"KNOWLTON","1","=277"
"KONRAD","1","=277"
"KYLE","1","=277"
"KYMBERLY","1","=277"
"KYMPTON","1","=277"
"LASZLO","1","=277"
"LAYTON","1","=277"
"LEE","1","=277"
"LEIGHTON","1","=277"
"LEN","1","=277"
"LEORNARD","1","=277"
"LESLEI","1","=277"
"LESLEY","1","=277"
"LEUREITH","1","=277"
"LIETH","1","=277"
"LINCOLN","1","=277"
"LINDSEY","1","=277"
"LINLEY","1","=277"
"LLEWELLYN","1","=277"
"LOUIE","1","=277"
"LOUIN","1","=277"
"LOUISE","1","=277"
"LYAL","1","=277"
"LYALL","1","=277"
"LYELL","1","=277"
"LYNN","1","=277"
"LYNNETE","1","=277"
"MALCOM","1","=277"
"MANUEL","1","=277"
"MARGARET","1","=277"
"MARGARET","1","=277"
"MARGARETA","1","=277"
"MARIE","1","=277"
"MARTYN","1","=277"
"MELVERN","1","=277"
"MELVYN","1","=277"
"MICHAEL","1","=277"
"MICHELE","1","=277"
"MICKAEL","1","=277"
"MONTGOMERY","1","=277"
"MORTON","1","=277"
"NATHANIEL","1","=277"
"NEALE","1","=277"
"NEILD","1","=277"
"NEVELLE","1","=277"
"NEVILL","1","=277"
"NEWTON","1","=277"
"NORMAN","1","=277"
"OLIVER","1","=277"
"PAOLO","1","=277"
"PASQUALE","1","=277"
"PATRICIA","1","=277"
"PAULINE","1","=277"
"PAULL","1","=277"
"PERCIVAL","1","=277"
"PERRIA","1","=277"
"PERRIN","1","=277"
"PERRY","1","=277"
"PITRE","1","=277"
"RAELENE","1","=277"
"RAMON","1","=277"
"RAMSAY","1","=277"
"RANDAL","1","=277"
"RANDELL","1","=277"
"RAPHAEL","1","=277"
"RAY","1","=277"
"RAYDON","1","=277"
"RAYMEND","1","=277"
"RAYMONDE","1","=277"
"REGGIE","1","=277"
"REXLEY","1","=277"
"ROBBIE","1","=277"
"ROBERN","1","=277"
"ROBERTO","1","=277"
"ROBYNE","1","=277"
"ROCKLEY","1","=277"
"RODERIC","1","=277"
"RODNEY","1","=277"
"RODRICK","1","=277"
"ROGAN","1","=277"
"ROHAN","1","=277"
"ROMILLY","1","=277"
"RORY","1","=277"
"ROSEMARY","1","=277"
"ROYCE","1","=277"
"ROYSTON","1","=277"
"SAMUEL","1","=277"
"SANDFORD","1","=277"
"SAVAS","1","=277"
"SCOTT","1","=277"
"SHAWN","1","=277"
"STANISLAUS","1","=277"
"STEFAN","1","=277"
"STEFANO","1","=277"
"STEPHANOS","1","=277"
"SYMON","1","=277"
"TASMAN","1","=277"
"TERRANCE","1","=277"
"THOMAS","1","=277"
"TOM","1","=277"
"TONY","1","=277"
"TRAVIS","1","=277"
"TRENTON","1","=277"
"TREVIS","1","=277"
"TREVOR","1","=277"
"VERNE","1","=277"
"VITO","1","=277"
"VITTORIO","1","=277"
"WALDEMAR","1","=277"
"WEELEY","1","=277"
"WELLESLEY","1","=277"
"WESTON","1","=277"
"WILSON","1","=277"
"WILTON","1","=277"
"YANDRO","1","=277"
"ZINARDS","1","=277"
"JOHN","576","1"
"ROBERT","495","2"
"PETER","484","3"
"DAVID","355","4"
"TREVOR","218","5"
"MICHAEL","214","6"
"IAN","210","7"
"GRAHAM","205","8"
"BRIAN","201","9"
"GEOFFREY","168","10"
"CHRISTOPHER","145","11"
"KEVIN","136","12"
"WILLIAM","133","13"
"RICHARD","128","14"
"BARRY","127","15"
"RODNEY","118","16"
"JEFFREY","110","17"
"ANTHONY","109","=18"
"RAYMOND","109","=18"
"DENNIS","108","=20"
"GREGORY","108","=20"
"MALCOLM","108","=20"
"COLIN","103","23"
"RONALD","102","24"
"KENNETH","101","=25"
"PAUL","101","=25"
"JAMES","96","27"
"WAYNE","94","28"
"ALAN","91","29"
"ROGER","89","30"
"DONALD","79","31"
"PHILIP","78","32"
"ALLAN","73","=33"
"ANDREW","73","=33"
"STEPHEN","72","35"
"DARRYL","70","36"
"PHILLIP","67","37"
"DESMOND","62","38"
"TERENCE","61","39"
"BRUCE","59","40"
"DEAN","58","41"
"BRENTON","55","42"
"NEVILLE","54","43"
"THOMAS","52","44"
"DENIS","49","45"
"GRAEME","45","46"
"ROBIN","44","47"
"GARY","42","=48"
"KEITH","42","=48"
"MARK","40","50"
"NEIL","39","51"
"DOUGLAS","38","52"
"EDWARD","37","=53"
"GARRY","37","=53"
"KYM","36","55"
"KERRY","33","=56"
"LESLIE","33","=56"
"TERRY","33","=56"
"GEORGE","32","59"
"MURRAY","30","60"
"LEON","28","61"
"NOEL","26","=62"
"ROSS","26","=62"
"LINDSAY","25","64"
"GRANT","24","=65"
"LEONARD","24","=65"
"MAXWELL","24","=65"
"REGINALD","24","=65"
"ERIC","23","69"
"WARREN","22","70"
"DARYL","21","71"
"ARTHUR","20","=72"
"BERNARD","20","=72"
"LAURENCE","20","=72"
"ADRIAN","19","=75"
"STUART","19","=75"
"TIMOTHY","19","=75"
"RUSSELL","18","78"
"FRANCIS","17","=79"
"GORDON","17","=79"
"IVAN","17","=79"
"MAURICE","17","=79"
"ALLEN","16","=83"
"FREDERICK","16","=83"
"GAVIN","16","=83"
"GERALD","16","=83"
"GLEN","16","=83"
"LAWRENCE","16","=83"
"MERVYN","16","=83"
"WALTER","16","=83"
"ASHLEY","15","=91"
"GLENN","15","=91"
"STEVEN","15","=91"
"CRAIG","14","=94"
"GRANTLEY","14","=94"
